area,perimeter,major_axis_length,minor_axis_length,eccentricity,convex_area,extent,variety
15600,502.842987,205.275513,99.052811,0.875876,16130,0.721421,cammeo
12531,459.306,192.818192,84.025429,0.900055,12846,0.561727,osmancik
12339,453.264008,191.504379,82.774689,0.901762,12534,0.618931,osmancik
14011,475.872986,197.728638,91.159081,0.887384,14315,0.777611,cammeo
11281,407.101013,160.91008,90.440521,0.827099,11483,0.670012,osmancik
13002,458.31601,187.397461,89.587379,0.878327,13319,0.676342,osmancik
12624,452.731995,192.110962,84.612373,0.897785,12791,0.565591,osmancik
12818,439.951996,179.201691,91.867722,0.858598,13005,0.625818,osmancik
16376,531.000977,227.944855,92.668518,0.913633,16667,0.741767,cammeo
12899,462.269012,190.430527,87.37381,0.888528,13132,0.682957,osmancik
10806,408.675995,163.715942,85.632484,0.852299,11069,0.611441,osmancik
15127,499.799988,212.903915,91.151634,0.903715,15370,0.713,cammeo
13568,482.457001,201.880478,87.073853,0.902202,14068,0.635801,cammeo
14038,496.612,211.564987,86.05249,0.913543,14389,0.540172,cammeo
12308,451.609009,193.267532,81.659889,0.906352,12488,0.724043,cammeo
15290,500.187988,204.153366,96.690331,0.880731,15605,0.788958,cammeo
10580,409.088989,173.316986,78.047119,0.89287,10731,0.581319,osmancik
11449,411.299988,156.925491,94.257431,0.799511,11696,0.724254,osmancik
14439,492.322998,205.415634,91.421631,0.895502,14867,0.780824,cammeo
9885,385.600006,157.210892,81.197327,0.856295,10042,0.628417,osmancik
11353,418.505005,166.986008,87.75209,0.85079,11587,0.641412,osmancik
11370,444.687988,188.177963,77.824913,0.910472,11676,0.588509,osmancik
11962,440.545013,181.723404,85.197182,0.883289,12283,0.622859,osmancik
10360,411.23999,169.401108,78.572227,0.885928,10538,0.784849,osmancik
10863,411.622009,168.271423,83.165276,0.86933,11057,0.702834,osmancik
13933,471.713989,193.516724,91.876244,0.880109,14177,0.744642,cammeo
8990,389.377014,157.749603,73.919182,0.883418,9297,0.625261,osmancik
14561,487.651001,202.911209,92.162239,0.8909,14862,0.700385,osmancik
11191,426.138,177.496597,81.307549,0.888911,11456,0.643161,osmancik
14530,487.096985,201.806229,93.058952,0.887332,14926,0.687128,cammeo
10574,411.118988,170.140167,79.774269,0.883265,10782,0.68707,osmancik
13034,474.368988,203.99585,81.980896,0.915694,13316,0.615741,cammeo
9798,416.667999,182.425186,69.406265,0.924796,9994,0.586707,osmancik
13024,459.770996,191.904999,88.034447,0.888571,13325,0.779693,cammeo
11490,421.166992,167.710114,88.556274,0.849225,11793,0.755424,osmancik
16678,523.309998,216.897369,99.044899,0.889649,17089,0.803449,cammeo
10015,402.178986,160.386826,81.076912,0.862822,10338,0.694618,osmancik
12845,464.121002,194.332214,85.524338,0.897952,13125,0.774962,osmancik
14369,491.044006,207.947372,89.122147,0.903504,14679,0.603993,cammeo
13460,451.048004,181.474991,95.351578,0.85084,13697,0.725998,osmancik
14274,499.088013,214.402527,85.246765,0.917558,14559,0.656729,cammeo
11357,427.040985,178.595154,81.393036,0.890113,11546,0.596732,osmancik
14734,498.707001,211.000961,90.111481,0.90422,15171,0.7846,cammeo
16199,511.227997,210.001648,99.417755,0.88084,16637,0.738265,cammeo
14143,483.86499,200.878128,90.592346,0.892533,14427,0.597659,cammeo
12582,446.290009,180.488266,89.403984,0.868696,12801,0.703377,osmancik
12244,442.190002,179.901459,87.807594,0.872795,12568,0.632699,osmancik
11756,438.774994,184.135345,82.26664,0.894648,11969,0.65676,osmancik
13170,472.10199,200.195435,84.875519,0.905679,13383,0.544935,cammeo
12676,437.955994,178.237106,91.697754,0.857508,12887,0.691242,osmancik
10803,409.125,169.414932,81.788971,0.875745,10968,0.743547,osmancik
11969,431.128998,177.243317,86.838432,0.871757,12135,0.60279,osmancik
12817,460.552002,191.187881,86.313591,0.892292,13132,0.602331,cammeo
13112,456.216003,182.464218,93.33448,0.85927,13413,0.680789,osmancik
11088,418.208008,172.02742,82.935669,0.876112,11284,0.624993,osmancik
11768,433.480011,179.834274,83.964745,0.88431,11993,0.755667,osmancik
16566,527.585999,217.094574,98.101074,0.892078,16987,0.751906,cammeo
11965,455.817993,196.161865,78.42881,0.916595,12247,0.659447,cammeo
12491,457.140991,194.875458,82.491089,0.905989,12721,0.770479,cammeo
15546,518.942993,219.226532,91.386406,0.908971,15967,0.553514,cammeo
15153,514.403992,218.092316,90.052292,0.910772,15628,0.68085,cammeo
14306,482.247986,197.685791,94.056107,0.879561,14667,0.58795,cammeo
10896,419.38501,174.139969,80.548363,0.886593,11145,0.58961,osmancik
14693,484.562988,199.619995,94.80761,0.880018,15034,0.609163,cammeo
12699,458.013,192.594498,85.203857,0.896818,12965,0.590651,cammeo
12043,444.058014,179.917206,86.4832,0.876894,12364,0.696127,osmancik
11681,422.049011,174.085754,85.920319,0.869716,11832,0.60902,osmancik
14011,493.878998,212.63031,85.028206,0.916564,14336,0.627986,cammeo
12590,461.136993,195.534882,82.962242,0.905529,12915,0.676009,cammeo
10651,411.002991,167.180099,82.506523,0.869735,10893,0.675054,osmancik
10213,430.044006,187.314392,69.94136,0.927674,10392,0.563445,osmancik
15321,513.007019,218.71196,90.260666,0.910871,15646,0.711876,cammeo
11372,435.592987,179.567154,81.47213,0.891147,11608,0.579967,osmancik
13099,453.365997,180.982635,93.603966,0.855865,13377,0.627317,osmancik
9621,408.71701,175.733566,70.45018,0.916125,9779,0.516425,osmancik
11186,416.674988,166.876556,86.709511,0.854408,11537,0.76173,osmancik
13834,480.273987,202.770279,87.724396,0.901572,14151,0.728105,cammeo
16059,522.723999,217.850143,95.153885,0.899565,16675,0.688459,cammeo
11502,428.539001,174.304672,85.419662,0.871689,11760,0.591423,osmancik
12742,446.811005,180.020142,91.048119,0.862671,12954,0.791085,osmancik
11658,443.260986,179.814194,83.876404,0.884542,12024,0.593101,osmancik
9802,412.368988,176.165573,71.482803,0.913975,9991,0.56695,osmancik
10587,399.63501,166.365433,81.328972,0.872364,10723,0.637349,osmancik
15115,492.015991,200.453629,97.048607,0.874988,15411,0.723829,osmancik
12352,453.13501,191.111893,83.350739,0.899881,12683,0.578467,cammeo
12683,444.531006,176.624969,92.580246,0.851618,13094,0.668089,osmancik
14268,485.634003,202.250854,91.052711,0.892929,14586,0.616995,cammeo
13434,455.822998,184.170334,93.382851,0.861919,13686,0.635839,cammeo
13698,478.598999,199.060257,88.78965,0.895011,13932,0.575595,cammeo
14364,497.119995,212.008347,87.534798,0.910784,14805,0.64125,cammeo
16019,509.013,214.790939,96.124207,0.894272,16248,0.657594,cammeo
11492,419.296997,165.42955,89.531464,0.84089,11747,0.787339,osmancik
14331,502.029999,212.581451,87.358101,0.911663,14618,0.542759,cammeo
10847,417.670013,168.357773,82.87085,0.870465,11152,0.624108,osmancik
9371,401.895996,170.569489,70.650421,0.910184,9542,0.778322,osmancik
11501,428.502991,180.488785,81.40831,0.892502,11676,0.676529,osmancik
10595,403.820007,163.12149,83.779617,0.858028,10832,0.619229,osmancik
15007,500.307007,210.717758,92.170464,0.899261,15431,0.580766,cammeo
13983,481.658997,198.390457,90.498146,0.889897,14306,0.588015,cammeo
14423,507.082001,221.533478,83.90892,0.925493,14703,0.542218,cammeo
11046,423.497986,183.455002,76.973419,0.90772,11198,0.822793,osmancik
13057,445.177002,177.807816,94.507072,0.84705,13348,0.64336,osmancik
11873,432.333008,175.097153,87.685715,0.865573,12162,0.650932,osmancik
12093,432.828003,176.820312,88.097267,0.867045,12351,0.705131,osmancik
15551,508.407013,217.015503,92.151817,0.905366,15786,0.807425,cammeo
11693,424.503998,176.024063,84.991318,0.875709,11842,0.606735,osmancik
11723,432.746002,176.975082,85.095673,0.876812,12013,0.665588,osmancik
14811,512.109985,217.738327,87.483406,0.915735,15090,0.549166,cammeo
12972,467.380005,194.529083,86.506676,0.895681,13425,0.774679,cammeo
13183,464.571991,190.691269,88.769562,0.88504,13473,0.593909,cammeo
13912,480.842987,206.907043,86.263817,0.908943,14107,0.806259,cammeo
11601,416.645996,165.780991,89.896103,0.840212,11782,0.645217,osmancik
16419,531.421021,224.065948,94.54113,0.906626,16874,0.550419,cammeo
10152,399.796997,162.203964,80.657501,0.867602,10393,0.661282,osmancik
11455,405.618988,159.570267,92.329964,0.8156,11639,0.776189,osmancik
15147,511.294006,216.099289,90.946388,0.907128,15637,0.534852,cammeo
11577,431.156006,178.836258,83.406158,0.884583,11810,0.756074,cammeo
11766,423.980988,171.208618,88.112465,0.857401,11954,0.639179,osmancik
11696,443.528015,186.587723,80.951973,0.900983,11952,0.73913,osmancik
12593,463.368988,195.757629,83.079666,0.905474,12907,0.69775,cammeo
10955,419.994995,172.931091,81.469666,0.882074,11147,0.614586,osmancik
13913,493.606995,212.985474,83.991348,0.918959,14218,0.572128,cammeo
13414,459.283997,191.063171,90.209839,0.88152,13611,0.763156,osmancik
11682,437.040009,176.230988,86.322495,0.87182,11969,0.581194,osmancik
10798,412.013,169.991135,81.776634,0.876685,11000,0.64884,osmancik
10134,406.045013,167.605515,78.040855,0.884984,10358,0.587308,osmancik
11180,427.708008,174.703522,82.881134,0.880304,11518,0.721942,osmancik
10713,443.403992,192.886185,71.786896,0.928164,10969,0.696101,osmancik
12263,438.138,175.740448,90.187164,0.858279,12634,0.718311,osmancik
11074,421.307007,173.051315,82.403275,0.879349,11326,0.704587,osmancik
12672,450.343994,184.404617,88.781212,0.876475,12939,0.782609,osmancik
10286,406.713013,171.050674,77.448723,0.891621,10469,0.618446,osmancik
13516,483.688995,207.531921,83.685684,0.915093,13746,0.700856,cammeo
12295,439.824005,176.582672,89.811638,0.860997,12566,0.673477,osmancik
12095,444.033997,186.067673,83.808807,0.892816,12290,0.699942,osmancik
13269,470.63501,197.384094,86.42865,0.899038,13626,0.566325,cammeo
11393,428.278992,177.331696,82.805229,0.884283,11627,0.694018,osmancik
12154,448.062012,186.782059,83.898102,0.893443,12445,0.629284,osmancik
10667,411.747009,163.930252,84.71981,0.856104,10987,0.666105,osmancik
13742,484.34201,195.284943,91.242813,0.884136,14224,0.672408,osmancik
16037,523.914001,223.023438,92.54744,0.909836,16404,0.801049,cammeo
10561,417.933014,172.890717,79.522903,0.887939,10804,0.647914,osmancik
14556,487.419006,208.731262,89.195122,0.9041,14819,0.776486,cammeo
12358,447.174011,183.464615,87.742081,0.878223,12586,0.584579,osmancik
12161,430.587006,171.624756,92.091385,0.843846,12460,0.688696,osmancik
13954,484.532013,203.678177,88.208717,0.901356,14288,0.750861,cammeo
9834,401.005005,164.205887,77.195068,0.882607,10076,0.697249,osmancik
14390,497.919006,216.375595,85.195702,0.919222,14586,0.537904,cammeo
13211,476.658997,204.864532,82.885117,0.9145,13608,0.71088,cammeo
15725,515.257996,221.660095,91.23172,0.911372,16027,0.600489,cammeo
12215,445.295013,180.90947,87.405853,0.875539,12448,0.588108,osmancik
12191,441.687988,180.116272,87.874939,0.872911,12481,0.601134,osmancik
13860,483.971008,207.7892,85.961067,0.910416,14047,0.648148,cammeo
10973,419.263,169.840775,83.496033,0.870813,11285,0.777675,osmancik
10669,403.674988,164.547379,83.436287,0.861908,10885,0.713836,osmancik
11941,452.60199,196.030045,78.687241,0.915901,12131,0.651339,cammeo
11287,429.325012,171.895737,85.360374,0.86799,11599,0.590139,osmancik
11840,432.384003,175.836884,86.647781,0.870158,12032,0.62576,osmancik
11941,434.803986,174.229889,89.474525,0.858064,12249,0.754137,osmancik
14682,505.031006,219.886322,86.041504,0.920263,15155,0.552911,cammeo
12016,469.424988,196.949249,79.835175,0.914158,12464,0.562968,cammeo
9862,396.862,166.761658,75.718491,0.890975,10064,0.64039,osmancik
10745,422.233002,183.709549,75.037743,0.912777,10883,0.8223,osmancik
15517,481.377991,194.637512,102.058388,0.851502,15718,0.650117,cammeo
10168,400.477997,162.562973,81.088905,0.866708,10424,0.623727,osmancik
10560,400.178986,168.269058,80.589066,0.877853,10691,0.637373,osmancik
14305,491.161011,207.871292,88.609711,0.904595,14633,0.579525,cammeo
11149,411.30899,164.672287,87.502991,0.847136,11393,0.75921,osmancik
13848,492.910004,207.014572,86.984444,0.907438,14383,0.668792,cammeo
14547,491.044006,206.657074,90.17514,0.899776,14780,0.593222,cammeo
14559,496.523987,213.396362,87.135399,0.912836,14765,0.710819,cammeo
13555,477.869995,202.637085,85.787956,0.905963,13851,0.578063,cammeo
12142,443.515015,177.744751,88.19751,0.868206,12459,0.615626,osmancik
10724,421.697998,168.36853,83.735329,0.867559,10988,0.594457,osmancik
11074,426.524994,182.831894,77.699142,0.905205,11291,0.744821,osmancik
12716,444.108002,186.896393,87.278145,0.884264,12872,0.747384,cammeo
11029,415.048004,176.214767,80.014053,0.890965,11182,0.630589,osmancik
15534,521.929993,221.585663,90.554947,0.912683,16187,0.708345,cammeo
11472,420.256989,174.825256,83.875015,0.877397,11617,0.742236,osmancik
11070,419.403015,173.575043,82.154213,0.880898,11266,0.600586,osmancik
9961,392.143005,159.518021,80.502724,0.863317,10156,0.617736,osmancik
10685,416.71701,173.275146,79.70607,0.88792,10871,0.70668,osmancik
13495,466.959015,196.395538,88.213058,0.893451,13725,0.689576,cammeo
13580,460.549011,192.759613,90.224045,0.883694,13753,0.794152,osmancik
12916,471.196014,201.002914,82.654739,0.91154,13199,0.557036,cammeo
14725,472.902008,193.12355,97.716087,0.862547,15084,0.634315,cammeo
12494,437.218994,179.280075,89.507301,0.866452,12729,0.705238,osmancik
11697,424.14801,170.552094,88.911148,0.853365,11939,0.627252,osmancik
9577,403.17099,174.982208,70.267632,0.915828,9769,0.627095,osmancik
12960,460.867004,191.5177,86.797791,0.891404,13211,0.588235,osmancik
12709,461.011993,190.778748,87.412796,0.888855,13064,0.786935,cammeo
11115,424.730011,177.785416,80.544945,0.891487,11318,0.734633,osmancik
12340,456.397003,189.225067,84.490875,0.894779,12624,0.636148,osmancik
14753,495.26001,203.724701,93.18322,0.889262,15153,0.634647,osmancik
14017,471.813995,194.643448,92.36013,0.88025,14314,0.708788,cammeo
11307,437.880005,181.037582,80.663643,0.895251,11662,0.718452,osmancik
14850,499.207001,210.133636,91.143372,0.901038,15327,0.589005,cammeo
12271,443.786987,179.837692,87.741692,0.872903,12510,0.623526,osmancik
12537,440.105988,177.274719,91.086815,0.8579,12845,0.670428,osmancik
13333,472.384003,200.938568,85.172806,0.905721,13585,0.680255,cammeo
11552,432.812012,178.890762,84.079803,0.882663,11838,0.636474,osmancik
11176,418.056,171.315582,83.939491,0.871739,11387,0.797033,osmancik
10381,414.187988,174.744629,77.079552,0.897459,10556,0.607289,osmancik
12170,441.47699,181.888,86.578735,0.879445,12373,0.772551,osmancik
12234,449.380005,188.625931,83.909332,0.895607,12492,0.59475,cammeo
13295,465.333008,187.379761,91.908829,0.871444,13633,0.612447,osmancik
12311,450.334991,194.446747,81.319344,0.908351,12441,0.556555,osmancik
12135,432.812988,180.875854,86.053734,0.879574,12304,0.64305,osmancik
15543,507.38501,211.651215,94.571396,0.894621,15976,0.65293,cammeo
11605,425.697998,173.516678,86.135109,0.868089,11781,0.798418,osmancik
14601,505.248993,215.934387,86.75872,0.915735,14991,0.668544,cammeo
10293,413.286987,171.638947,77.050964,0.893575,10560,0.589384,osmancik
11224,424.747009,174.421448,83.198227,0.878906,11544,0.71345,osmancik
11088,421.157013,169.420944,85.375671,0.863747,11373,0.754132,osmancik
12518,460.721985,195.650925,82.363739,0.907073,12813,0.689887,cammeo
14985,516.960999,219.533386,88.009392,0.916125,15412,0.622973,cammeo
12544,437.269012,175.672089,91.524345,0.853559,12753,0.788138,osmancik
10774,428.799988,179.699661,77.921753,0.901095,11033,0.716547,osmancik
10816,417.781006,170.929321,81.666115,0.878481,11119,0.589107,osmancik
10191,403.218994,168.609024,77.528053,0.888017,10352,0.797293,osmancik
13513,473.102997,196.279083,89.516029,0.889946,13867,0.74939,cammeo
12536,460.283997,195.993698,82.315147,0.907529,12778,0.648056,osmancik
9426,402.709991,175.974289,68.607536,0.920869,9578,0.577432,osmancik
13072,484.787994,206.886932,81.92672,0.918252,13593,0.704159,cammeo
12293,445.687012,181.879166,87.027679,0.878092,12524,0.776367,osmancik
17192,528.34198,222.949936,99.092674,0.895798,17457,0.628914,cammeo
14755,499.817993,202.612274,95.516083,0.881907,15123,0.600529,cammeo
10074,416.971985,172.345322,75.892593,0.897825,10422,0.554705,osmancik
11327,423.167999,169.295456,86.568459,0.859375,11657,0.719997,osmancik
12159,437.822998,177.584534,88.580299,0.866713,12377,0.670139,osmancik
14759,483.266998,203.965866,92.551453,0.891124,15002,0.785053,cammeo
12711,459.618011,192.974625,84.95108,0.89789,13028,0.581952,cammeo
9638,398.911987,168.109833,73.465141,0.899458,9798,0.725753,osmancik
14476,489.238007,203.858841,91.66153,0.893214,14807,0.679848,cammeo
11274,425.054993,173.380325,83.833794,0.87533,11526,0.652771,osmancik
13753,461.130005,185.531036,95.427467,0.857582,13962,0.651184,osmancik
12278,453.692993,184.050156,86.660088,0.882213,12601,0.629835,osmancik
15907,527.349976,226.893005,90.790466,0.916451,16288,0.573846,cammeo
12091,442.0,181.211777,86.299217,0.879319,12400,0.635032,osmancik
8546,388.580994,172.519958,63.344753,0.930152,8685,0.735456,osmancik
10788,402.334991,160.868637,86.554024,0.842918,10961,0.762349,osmancik
13913,474.451996,199.117432,89.717033,0.892739,14164,0.673101,cammeo
11116,419.713989,173.077057,82.317337,0.879656,11335,0.601645,osmancik
10928,410.940002,171.74614,81.385941,0.880593,11132,0.611186,osmancik
12557,443.218994,175.597488,92.33857,0.850575,12860,0.622867,cammeo
15651,512.291992,212.77301,95.72538,0.893082,16022,0.572039,cammeo
12190,441.785004,178.552383,87.932625,0.870326,12478,0.650203,osmancik
10497,405.346008,165.34816,81.976662,0.868447,10735,0.668599,osmancik
16258,533.341003,229.112991,91.120132,0.917512,16705,0.570817,cammeo
11447,419.619995,163.920532,91.274147,0.830634,11831,0.732983,osmancik
13667,463.84201,197.355652,88.586723,0.893598,13829,0.634523,osmancik
16453,523.874023,222.312195,96.17852,0.901572,16803,0.754725,cammeo
10271,415.539001,177.822235,74.396278,0.908275,10422,0.566082,osmancik
12200,447.213989,191.140701,81.571381,0.904364,12367,0.569747,osmancik
11622,425.893005,173.195404,86.716492,0.865629,11941,0.603521,osmancik
14362,504.576996,211.29306,88.265862,0.908566,14724,0.54186,cammeo
12362,448.112,181.039062,88.526077,0.87229,12720,0.63278,osmancik
10664,414.938995,168.079086,81.731415,0.87381,10929,0.645364,osmancik
11719,430.511993,175.517456,86.51001,0.870094,12000,0.699308,osmancik
14571,489.433014,206.787888,90.451363,0.899262,14839,0.60551,cammeo
